"CTDID","Region","Year","Mission","Location","Latitude","Longitude","UTCDate","UTCTime","Sample_Depth_m","DIC_umol_kg","TA_umol_kg","pH_measured","pH_calculated","pCO2_uatm","Aragonite_Sat_W","Salinity_Bottle","Conductivity_Sm","Salinity_CTD","Temperature_C","SiteID","Survey_design","Sample_frequency","bottle_id","sample_num","bottle_name","deployment_id","project_code","collected_date","collected_time","collected_timezone","calc_avg_dic","dic_machine","calc_avg_ta","calc_avg_ta_temp","UTCDate_Time","datetime","ESTDate","ESTTime","Month","Months","MY","MoY","ToD","Season","Precipitation","dec.lon","dec.lat","Zone","Sub_region","Reference","Transect","Extreme","BestSalinity","n35TA","n35DIC","TA_0","DIC_0","nTA","nDIC","Date"
"WS10180_14","FL",2010,"WaltonSmith","Middle_Keys",24.6351833333333,-81.1941166666667,10-06-30,"12:13:00 PM",0,2010.305,2338.43,NA,7.99216528076985,457.248879596565,3.7370956134865,NA,"",36.6965,29.8785,"17","Permanent","Single",10083,1092,"186",517,"Walton Smith","06/30/10","12:13:00 PM","12:00:00 AM",2012.22,"SOMMA",2319.65,NA,2010-06-30 12:13:00,2010-06-30 07:13:00,2010-06-30,"07:13:00","Jun","June","2010-06",6,7.21666666666667,"Spring","Wet",-81.19333333,24.635,"Mid channel","LK","LK_8","T1","Normal",36.6965,2294.53979173338,1972.57340011058,2130.95872465201,1796.28929350024,2334.53595250473,2006.28811947306,2010-06-30
"WS10180_15","FL",2010,"WaltonSmith","Middle_Keys",24.5967666666667,-81.1822333333333,10-06-30,"12:39:00 PM",0,2030.145,2359.08,NA,7.99632940495314,457.405607497624,3.76889678946183,NA,"",36.4055,29.7035,"18","Permanent","Single",10084,1093,"187",517,"Walton Smith","06/30/10","12:39:00 PM","12:00:00 AM",2032.06,"SOMMA",2340.3,NA,2010-06-30 12:39:00,2010-06-30 07:39:00,2010-06-30,"07:39:00","Jun","June","2010-06",6,7.65,"Spring","Wet",-81.18333333,24.59833333,"Offshore","LK","LK_8","T1","Normal",36.4055,2333.30511319754,2007.9639982673,2130.95872465201,1796.28929350024,2356.58758768277,2027.58993431205,2010-06-30
"WS10180_16","FL",2010,"WaltonSmith","Lower_Keys",24.6083166666667,-81.4176166666667,10-06-30,"02:19:00 PM",0,1844.145,2192.83,NA,8.03838645122807,371.509881774533,3.81953311221951,NA,"",37.2735,30.09,"19","Permanent","Single",10085,1094,"188",517,"Walton Smith","06/30/10","02:19:00 PM","12:00:00 AM",1846.06,"SOMMA",2174.05,NA,2010-06-30 14:19:00,2010-06-30 09:19:00,2010-06-30,"09:19:00","Jun","June","2010-06",6,9.31666666666667,"Spring","Wet",-81.42166667,24.61,"Inshore","LK","LK_9","T2","Normal",37.2735,2118.36432109011,1781.5202140233,2130.95872465201,1796.28929350024,2190.72893127885,1842.51988192235,2010-06-30
"WS10180_17","FL",2010,"WaltonSmith","Lower_Keys",24.57468,-81.4185333333333,10-06-30,"02:42:00 PM",0,2051.905,2403.28,NA,8.02476548682698,429.704332496122,4.02715878079547,NA,"",36.437,29.628,"20","Permanent","Single",10086,1095,"189",517,"Walton Smith","06/30/10","02:42:00 PM","12:00:00 AM",2053.82,"SOMMA",2384.5,NA,2010-06-30 14:42:00,2010-06-30 09:42:00,2010-06-30,"09:42:00","Jun","June","2010-06",6,9.7,"Spring","Wet",-81.41833333,24.575,"Mid channel","LK","LK_9","T2","Normal",36.437,2374.96724227777,2027.73174963631,2130.95872465201,1796.28929350024,2400.07181523104,2048.89362156381,2010-06-30
"WS10180_18","FL",2010,"WaltonSmith","Lower_Keys",24.4844333333333,-81.3908666666667,10-06-30,"03:31:00 PM",0,2032.425,2388.68,NA,8.035714799083,414.163731413968,4.07847802754885,NA,"",36.2695,29.6795,"21.5","Permanent","Single",10088,1097,"190",517,"Walton Smith","06/30/10","03:31:00 PM","12:00:00 AM",2035.92,"SOMMA",2369.9,NA,2010-06-30 15:31:00,2010-06-30 10:31:00,2010-06-30,"10:31:00","Jun","June","2010-06",6,10.5166666666667,"Spring","Wet",-81.39166667,24.48333333,"Oceanic","LK","LK_9","T2","Normal",36.2695,2371.4406981832,2017.75682008682,2130.95872465201,1796.28929350024,2386.82000416534,2030.72078900729,2010-06-30
"WS10180_19","FL",2010,"WaltonSmith","Lower_Keys",24.4592166666667,-81.8269166666667,10-06-30,"07:30:00 PM",0,2042.405,2405.03,NA,8.04186381252952,409.611376332726,4.15578078660495,NA,"",36.292,29.711,"22","Permanent","Single",10089,1098,"191",517,"Walton Smith","06/30/10","07:30:00 PM","12:00:00 AM",2045.9,"SOMMA",2386.25,NA,2010-06-30 19:30:00,2010-06-30 14:30:00,2010-06-30,"14:30:00","Jun","June","2010-06",6,14.5,"Spring","Wet",-81.82833333,24.455,"Offshore","LK","LK_10","T3","Normal",36.292,2386.1924102251,2026.40769953214,2130.95872465201,1796.28929350024,2402.88331482182,2040.47727905007,2010-06-30
"WS10180_20","FL",2010,"WaltonSmith","Lower_Keys",24.5361166666667,-81.8292833333333,10-06-30,"08:32:00 PM",0,1941.415,2281.88,NA,8.01504233608103,416.097388822746,3.81930817464414,NA,"",36.9095,30.082,"24","Permanent","Single",10090,1099,"192",517,"Walton Smith","06/30/10","08:32:00 PM","12:00:00 AM",1944.91,"SOMMA",2263.1,NA,2010-06-30 20:32:00,2010-06-30 15:32:00,2010-06-30,"15:32:00","Jun","June","2010-06",6,15.5333333333333,"Spring","Wet",-81.82833333,24.53666667,"Inshore","LK","LK_10","T3","Normal",36.9095,2226.12990611851,1893.98302789238,2130.95872465201,1796.28929350024,2278.19274419805,1937.86933950866,2010-06-30
"WS11052_1","FL",2011,"WaltonSmith","Upper_Keys",25.6455,-80.1240666666667,11-02-21,"03:02:00 PM",0,2055.44,2393.36,NA,8.11666812541906,336.622781515822,3.71159701937861,NA,"",36.3913333333333,22.30833,"1","Permanent","Single",10132,1141,"1",517,"Walton Smith","02/21/11","03:02:00 PM","12:00:00 AM",2031.84,"SOMMA",2382.6,NA,2011-02-21 15:02:00,2011-02-21 10:02:00,2011-02-21,"10:02:00","Feb","February","2011-02",2,10.0333333333333,"Winter","Dry",-80.12666667,25.645,"Inshore","BB","BB_1","T1","Normal",36.3913333333333,2368.13209993205,2033.77404297069,2130.95872465201,1796.28929350024,2390.59408381849,2052.70834737519,2011-02-21
"WS11052_2","FL",2011,"WaltonSmith","Upper_Keys",25.6525833333333,-80.0793,11-02-21,"03:39:00 PM",0,2050.74,2381.61,NA,8.09992457389331,351.031864783788,3.64878718272421,NA,"",36.3066666666667,22.86733,"3","Permanent","Single",10133,1142,"2",517,"Walton Smith","02/21/11","03:39:00 PM","12:00:00 AM",2027.14,"SOMMA",2370.85,NA,2011-02-21 15:39:00,2011-02-21 10:39:00,2011-02-21,"10:39:00","Feb","February","2011-02",2,10.65,"Winter","Dry",-80.08333333,25.645,"Offshore","BB","BB_1","T1","Normal",36.3066666666667,2362.00129492006,2033.8554740467,2130.95872465201,1796.28929350024,2379.54629228286,2048.64501011453,2011-02-21
"WS11052_3","FL",2011,"WaltonSmith","Upper_Keys",25.0523833333333,-80.2865166666667,11-02-21,"11:16:00 PM",0,2046.05,2380.21,NA,8.09943083335198,350.947645157223,3.69030945816703,NA,"",36.2921333333333,23.26833,"6.5","Permanent","Single",10138,1147,"7",517,"Walton Smith","02/21/11","11:16:00 PM","12:00:00 AM",2022.45,"SOMMA",2369.45,NA,2011-02-21 23:16:00,2011-02-21 18:16:00,2011-02-21,"18:16:00","Feb","February","2011-02",2,18.2666666666667,"Winter","Dry",-80.28766667,25.04833333,"Oceanic","UK","UK_3","T1","Normal",36.2921333333333,2361.55813872114,2030.01669169123,2130.95872465201,1796.28929350024,2378.25681090687,2044.0928188897,2011-02-21
"WS11052_4","FL",2011,"WaltonSmith","Middle_Keys",24.8176666666667,-80.7603,11-02-22,"03:28:00 AM",0,2120.36,2466.81,NA,8.1036906958063,358.757845910876,3.83813225032766,NA,"",36.7913333333333,22.96033,"7","Permanent","Single",10139,1148,"8",517,"Walton Smith","02/22/11","03:28:00 AM","12:00:00 AM",2096.76,"SOMMA",2456.05,NA,2011-02-22 03:28:00,2011-02-21 22:28:00,2011-02-21,"22:28:00","Feb","February","2011-02",2,22.4666666666667,"Winter","Dry",-80.75666667,24.82083333,"Inshore","MK","MK_5","T1","Normal",36.7913333333333,2414.27110903642,2075.19990950112,2130.95872465201,1796.28929350024,2459.65693448807,2113.45784072819,2011-02-21
"WS11052_5","FL",2011,"WaltonSmith","Middle_Keys",24.79148,-80.7414833333333,11-02-22,"03:45:00 AM",0,2062.82,2398.51,NA,8.110498914379,343.252421583537,3.69396405380804,NA,"",36.405,22.42,"8","Permanent","Single",10140,1149,"9",517,"Walton Smith","02/22/11","03:45:00 AM","12:00:00 AM",2039.22,"SOMMA",2387.75,NA,2011-02-22 03:45:00,2011-02-21 22:45:00,2011-02-21,"22:45:00","Feb","February","2011-02",2,22.75,"Winter","Dry",-80.74166667,24.7925,"Mid channel","MK","MK_5","T1","Normal",36.405,2372.33689018091,2040.31001905474,2130.95872465201,1796.28929350024,2395.59041704562,2059.91155373487,2011-02-21
"WS11052_6","FL",2011,"WaltonSmith","Middle_Keys",24.7637,-80.7233166666667,11-02-22,"04:06:00 AM",0,2059.24,2389.51,NA,8.10520041335499,347.374403737157,3.63508597233071,NA,"",36.3436666666667,22.34733,"9","Permanent","Single",10141,1150,"10",517,"Walton Smith","02/22/11","04:06:00 AM","12:00:00 AM",2035.64,"SOMMA",2378.75,NA,2011-02-22 04:06:00,2011-02-21 23:06:00,2011-02-21,"23:06:00","Feb","February","2011-02",2,23.1,"Winter","Dry",-80.72333333,24.76333333,"Offshore","MK","MK_5","T1","Normal",36.3436666666667,2367.42361787828,2040.20632300332,2130.95872465201,1796.28929350024,2387.12019528464,2056.80953108255,2011-02-21
"WS11052_7","FL",2011,"WaltonSmith","Middle_Keys",24.7168666666667,-80.6894166666667,11-02-22,"04:45:00 AM",0,2073.5,2393.31,NA,8.09953482150037,354.502657066666,3.52177573814256,NA,"",36.258,21.64967,"9.5","Permanent","Single",10142,1151,"11",517,"Walton Smith","02/22/11","04:45:00 AM","12:00:00 AM",2049.9,"SOMMA",2382.55,NA,2011-02-22 04:45:00,2011-02-21 23:45:00,2011-02-21,"23:45:00","Feb","February","2011-02",2,23.75,"Winter","Dry",-80.69,24.71666667,"Oceanic","MK","MK_5","T1","Normal",36.258,2376.79089411974,2059.18828691531,2130.95872465201,1796.28929350024,2391.49919885209,2071.58663607647,2011-02-21
"WS11052_8","FL",2011,"WaltonSmith","Middle_Keys",24.6005833333333,-81.1855833333333,11-02-22,"08:46:00 AM",0,2112.155,2398.81,NA,8.03323385820286,427.43501894387,3.20150113083716,NA,"",36.348,22.25967,"18","Permanent","Single",10150,1159,"17",517,"Walton Smith","02/22/11","08:46:00 AM","12:00:00 AM",2089.81,"SOMMA",2390.1,NA,2011-02-22 08:46:00,2011-02-22 03:46:00,2011-02-22,"03:46:00","Feb","February","2011-02",2,3.76666666666667,"Winter","Dry",-81.18333333,24.59833333,"Offshore","LK","LK_8","T1","Normal",36.348,2376.35431960599,2092.38274724859,2130.95872465201,1796.28929350024,2396.30259731603,2109.19812581964,2011-02-22
"WS11052_9","FL",2011,"WaltonSmith","Middle_Keys",24.6361,-81.1937666666667,11-02-22,"09:15:00 AM",0,2150.125,2489.56,NA,8.10683724511937,361.469675267739,3.79565181855099,NA,"",36.1643333333333,22.32,"17","Permanent","Single",10149,1158,"16",517,"Walton Smith","02/22/11","09:15:00 AM","12:00:00 AM",2127.78,"SOMMA",2480.85,NA,2011-02-22 09:15:00,2011-02-22 04:15:00,2011-02-22,"04:15:00","Feb","February","2011-02",2,4.25,"Winter","Dry",-81.19333333,24.635,"Mid channel","LK","LK_8","T1","Normal",36.1643333333333,2478.78008391642,2140.81485400263,2130.95872465201,1796.28929350024,2488.00723900781,2148.59287415309,2011-02-22
"WS11052_10","FL",2011,"WaltonSmith","Middle_Keys",24.6730666666667,-81.2046833333333,11-02-22,"09:49:00 AM",0,2171.585,2484.51,NA,8.07373138163896,399.390017035198,3.5720571154174,NA,"",35.1203333333333,22.639,"16","Permanent","Single",10148,1157,"15",517,"Walton Smith","02/22/11","09:49:00 AM","12:00:00 AM",2149.24,"SOMMA",2475.8,NA,2011-02-22 09:49:00,2011-02-22 04:49:00,2011-02-22,"04:49:00","Feb","February","2011-02",2,4.81666666666667,"Winter","Dry",-81.205,24.675,"Inshore","LK","LK_8","T1","Normal",35.1203333333333,2547.28761480263,2226.45574982237,2130.95872465201,1796.28929350024,2493.44339361757,2181.06782329301,2011-02-22
"WS11052_11","FL",2011,"WaltonSmith","Lower_Keys",24.4831,-81.3928,11-02-22,"11:37:00 AM",0,2071.425,2398.31,NA,8.10505303138716,349.105991685226,3.59291170815555,NA,"",36.4196666666667,21.85333,"21.5","Permanent","Single",10155,1164,"21",517,"Walton Smith","02/22/11","11:37:00 AM","12:00:00 AM",2049.08,"SOMMA",2386.9,NA,2011-02-22 11:37:00,2011-02-22 06:37:00,2011-02-22,"06:37:00","Feb","February","2011-02",2,6.61666666666667,"Winter","Dry",-81.39166667,24.48333333,"Oceanic","LK","LK_9","T2","Normal",36.4196666666667,2371.18378181296,2047.99603272384,2130.95872465201,1796.28929350024,2395.2861085816,2068.31306234158,2011-02-22
"WS11052_12","FL",2011,"WaltonSmith","Lower_Keys",24.5755,-81.419,11-02-22,"01:12:00 PM",0,2157.395,2496.86,NA,8.10179036568779,366.957055543147,3.78835882833234,NA,"",36.444,22.35967,"20","Permanent","Single",10152,1161,"19",517,"Walton Smith","02/22/11","01:12:00 PM","12:00:00 AM",2135.05,"SOMMA",2488.15,NA,2011-02-22 13:12:00,2011-02-22 08:12:00,2011-02-22,"08:12:00","Feb","February","2011-02",2,8.2,"Winter","Dry",-81.41833333,24.575,"Mid channel","LK","LK_9","T2","Normal",36.444,2466.97085163103,2131.56948345302,2130.95872465201,1796.28929350024,2492.47990760104,2153.07231389087,2011-02-22
"WS11052_13","FL",2011,"WaltonSmith","Lower_Keys",24.6104833333333,-81.4220333333333,11-02-22,"01:40:00 PM",0,2072.105,2449.46,NA,8.15417575566581,309.313547103992,4.19732689519737,NA,"",35.9676666666667,23.513,"19","Permanent","Single",10151,1160,"18",517,"Walton Smith","02/22/11","01:40:00 PM","12:00:00 AM",2049.76,"SOMMA",2440.75,NA,2011-02-22 13:40:00,2011-02-22 08:40:00,2011-02-22,"08:40:00","Feb","February","2011-02",2,8.66666666666667,"Winter","Dry",-81.42166667,24.61,"Inshore","LK","LK_9","T2","Normal",35.9676666666667,2452.18906352334,2074.41363380991,2130.95872465201,1796.28929350024,2449.81485789223,2072.41229980639,2011-02-22
"WS11052_14","FL",2011,"WaltonSmith","Lower_Keys",24.536,-81.8296833333333,11-02-22,"04:23:00 PM",0,2173.715,2480.31,NA,8.06006638384839,411.833217314694,3.46290085668789,NA,"",35.9453333333333,22.237,"24","Permanent","Single",10131,1140,"24",517,"Walton Smith","02/22/11","04:23:00 PM","12:00:00 AM",2151.37,"SOMMA",2469.55,NA,2011-02-22 16:23:00,2011-02-22 11:23:00,2011-02-22,"11:23:00","Feb","February","2011-02",2,11.3833333333333,"Winter","Dry",-81.82833333,24.53666667,"Inshore","LK","LK_10","T3","Normal",35.9453333333333,2484.61620292961,2177.48890644763,2130.95872465201,1796.28929350024,2480.91652800874,2174.3702695764,2011-02-22
"WS11052_15","FL",2011,"WaltonSmith","Lower_Keys",24.4857,-81.8190333333333,11-02-22,"04:59:00 PM",0,2124.325,2436.66,NA,8.06621983387214,396.201429707123,3.4946503222422,NA,"",36.1986666666667,22.66467,"23","Permanent","Single",10157,1166,"23",517,"Walton Smith","02/22/11","04:59:00 PM","12:00:00 AM",2101.98,"SOMMA",2425.25,NA,2011-02-22 16:59:00,2011-02-22 11:59:00,2011-02-22,"11:59:00","Feb","February","2011-02",2,11.9833333333333,"Winter","Dry",-81.82833333,24.48666667,"Mid channel","LK","LK_10","T3","Normal",36.1986666666667,2423.80805282924,2113.12043609961,2130.95872465201,1796.28929350024,2435.04760572226,2122.594804745,2011-02-22
"WS11052_16","FL",2011,"WaltonSmith","Lower_Keys",24.3963833333333,-81.8296666666667,11-02-22,"08:00:00 PM",0,2068.935,2397.61,NA,8.10109464448721,353.04088646555,3.63404553913518,NA,"",36.1843666666667,22.49633,"22.5","Permanent","Single",10156,1165,"22",517,"Walton Smith","02/22/11","08:00:00 PM","12:00:00 AM",2046.59,"SOMMA",2386.2,NA,2011-02-22 20:00:00,2011-02-22 15:00:00,2011-02-22,"15:00:00","Feb","February","2011-02",2,15,"Winter","Dry",-81.82833333,24.39666667,"Oceanic","LK","LK_10","T3","Normal",36.1843666666667,2385.9065523056,2058.83591276079,2130.95872465201,1796.28929350024,2396.30839579678,2067.604135195,2011-02-22
"WS11094_1","FL",2011,"WaltonSmith","Upper_Keys",25.6465833333333,-80.1238833333333,11-04-04,"12:34:00 PM",0,2027.035,2375.05,NA,8.08649386762777,361.158928635931,3.89412041957317,NA,"",36.0893333333333,25.76433,"1","Permanent","Single",10159,1168,"1",517,"Walton Smith","04/04/11","12:34:00 PM","12:00:00 AM",2009.14,"SOMMA",2363.1,NA,2011-04-04 12:34:00,2011-04-04 07:34:00,2011-04-04,"07:34:00","Apr","April","2011-04",4,7.56666666666667,"Spring","Dry",-80.12666667,25.645,"Inshore","BB","BB_1","T1","Normal",36.0893333333333,2369.68031846281,2022.45213546463,2130.95872465201,1796.28929350024,2374.49814112771,2026.51331373656,2011-04-04
"WS11094_2","FL",2011,"WaltonSmith","Upper_Keys",25.63995,-80.1038333333333,11-04-04,"02:01:00 PM",0,2040.475,2383.15,NA,8.09097092898334,358.87608549005,3.82160460585504,NA,"",36.11,24.821,"2","Permanent","Single",10160,1169,"2",517,"Walton Smith","04/04/11","02:01:00 PM","12:00:00 AM",2022.58,"SOMMA",2371.2,NA,2011-04-04 14:01:00,2011-04-04 09:01:00,2011-04-04,"09:01:00","Apr","April","2011-04",4,9.01666666666667,"Spring","Dry",-80.105,25.64166667,"Mid channel","BB","BB_1","T1","Normal",36.11,2376.40115204958,2034.69657416795,2130.95872465201,1796.28929350024,2382.43581894898,2039.78348993776,2011-04-04
"WS11094_3","FL",2011,"WaltonSmith","Upper_Keys",25.6482,-80.0816166666667,11-04-04,"02:17:00 PM",0,2042.815,2385.7,NA,8.09137714449872,358.722574809227,3.81934977240211,NA,"",36.1896666666667,24.72433,"3","Permanent","Single",10161,1170,"3",517,"Walton Smith","04/04/11","02:17:00 PM","12:00:00 AM",2024.92,"SOMMA",2373.75,NA,2011-04-04 14:17:00,2011-04-04 09:17:00,2011-04-04,"09:17:00","Apr","April","2011-04",4,9.28333333333333,"Spring","Dry",-80.08333333,25.645,"Offshore","BB","BB_1","T1","Normal",36.1896666666667,2373.70700672009,2032.54570102397,2130.95872465201,1796.28929350024,2384.41940713276,2041.57570707072,2011-04-04
"WS11094_4","FL",2011,"WaltonSmith","Upper_Keys",25.108,-80.378,11-04-04,"02:46:00 PM",0,1852.645,2299.9,NA,8.25221269246927,213.462658172108,4.82542729153724,NA,"",36.276,25.028,"4","Permanent","Single",10162,1171,"4",517,"Walton Smith","04/04/11","02:46:00 PM","12:00:00 AM",1834.75,"SOMMA",2287.95,NA,2011-04-04 14:46:00,2011-04-04 09:46:00,2011-04-04,"09:46:00","Apr","April","2011-04",4,9.76666666666667,"Spring","Dry",-80.38,25.10833333,"Inshore","UK","UK_3","T1","Normal",36.276,2282.89230468708,1838.94474273534,2130.95872465201,1796.28929350024,2298.65068405718,1852.22825114775,2011-04-04
"WS11094_5","FL",2011,"WaltonSmith","Upper_Keys",25.0782333333333,-80.3328166666667,11-04-04,"09:05:00 PM",0,2027.065,2377.3,NA,8.08787620165817,359.81397667527,3.91715199832355,NA,"",36.145,25.829,"5.5","Permanent","Single",10163,1172,"5",517,"Walton Smith","04/04/11","09:05:00 PM","12:00:00 AM",2009.17,"SOMMA",2365.35,NA,2011-04-04 21:05:00,2011-04-04 16:05:00,2011-04-04,"16:05:00","Apr","April","2011-04",4,16.0833333333333,"Spring","Dry",-80.33416667,25.07966667,"Mid channel","UK","UK_3","T1","Normal",36.145,2368.27224571759,2019.36725687357,2130.95872465201,1796.28929350024,2376.36452340746,2026.1886333771,2011-04-04
"WS11094_6","FL",2011,"WaltonSmith","Upper_Keys",25.0652,-80.3195833333333,11-04-04,"09:26:00 PM",0,2033.385,2380.6,NA,8.09187955002498,356.942412185801,3.873950324387,NA,"",36.146,25.222,"6","Permanent","Single",10164,1173,"6",517,"Walton Smith","04/04/11","09:26:00 PM","12:00:00 AM",2015.49,"SOMMA",2368.65,NA,2011-04-04 21:26:00,2011-04-04 16:26:00,2011-04-04,"16:26:00","Apr","April","2011-04",4,16.4333333333333,"Spring","Dry",-80.315,25.065,"Offshore","UK","UK_3","T1","Normal",36.146,2371.49410345514,2025.60721564065,2130.95872465201,1796.28929350024,2379.64511147331,2032.47809880928,2011-04-04
"WS11094_7","FL",2011,"WaltonSmith","Upper_Keys",25.0506333333333,-80.2895333333333,11-04-04,"09:58:00 PM",0,2034.385,2380.55,NA,8.09254111982129,356.434532732296,3.85965945538133,NA,"",36.1463333333333,25.07167,"6.5","Permanent","Single",10165,1174,"7",517,"Walton Smith","04/04/11","09:58:00 PM","12:00:00 AM",2016.49,"SOMMA",2368.6,NA,2011-04-04 21:58:00,2011-04-04 16:58:00,2011-04-04,"16:58:00","Apr","April","2011-04",4,16.9666666666667,"Spring","Dry",-80.28766667,25.04833333,"Oceanic","UK","UK_3","T1","Normal",36.1463333333333,2371.42242578285,2026.58470171862,2130.95872465201,1796.28929350024,2379.593009855,2033.47208650024,2011-04-04
"WS11094_8","FL",2011,"WaltonSmith","Middle_Keys",24.8186666666667,-80.755,11-04-05,"01:56:00 AM",0,1978.945,2372.55,NA,8.11641087783668,325.606896204155,4.36638078115284,NA,"",36.8636666666667,27.657,"7","Permanent","Single",10166,1175,"8",517,"Walton Smith","04/05/11","01:56:00 AM","12:00:00 AM",1961.05,"SOMMA",2365.1,NA,2011-04-05 01:56:00,2011-04-04 20:56:00,2011-04-04,"20:56:00","Apr","April","2011-04",4,20.9333333333333,"Spring","Dry",-80.75666667,24.82083333,"Inshore","MK","MK_5","T1","Normal",36.8636666666667,2317.46245778834,1932.9964567777,2130.95872465201,1796.28929350024,2366.94056307403,1974.70397075214,2011-04-04
"WS11094_9","FL",2011,"WaltonSmith","Middle_Keys",24.7933166666667,-80.74155,11-04-05,"02:15:00 AM",0,2011.32,2384,NA,8.12174995939464,327.063776352317,4.14982001494742,NA,"",36.154,25.744,"8","Permanent","Single",10168,1177,"9",517,"Walton Smith","04/05/11","02:15:00 AM","12:00:00 AM",1992.73,"SOMMA",2373.95,NA,2011-04-05 02:15:00,2011-04-04 21:15:00,2011-04-04,"21:15:00","Apr","April","2011-04",4,21.25,"Spring","Dry",-80.74166667,24.7925,"Mid channel","MK","MK_5","T1","Normal",36.154,2374.35559494156,2003.18326141689,2130.95872465201,1796.28929350024,2382.97632862586,2010.45009931481,2011-04-04
"WS11094_10","FL",2011,"WaltonSmith","Middle_Keys",24.7636166666667,-80.72485,11-04-05,"02:37:00 AM",0,2024.36,2377,NA,8.10054720705108,347.619831594205,3.93045681625499,NA,"",36.1033333333333,25.272,"9","Permanent","Single",10169,1178,"10",517,"Walton Smith","04/05/11","02:37:00 AM","12:00:00 AM",2005.77,"SOMMA",2366.95,NA,2011-04-05 02:37:00,2011-04-04 21:37:00,2011-04-04,"21:37:00","Apr","April","2011-04",4,21.6166666666667,"Spring","Dry",-80.72333333,24.76333333,"Offshore","MK","MK_5","T1","Normal",36.1033333333333,2370.70625056209,2018.99996019683,2130.95872465201,1796.28929350024,2376.34853927706,2023.75612121126,2011-04-04
"WS11094_11","FL",2011,"WaltonSmith","Middle_Keys",24.7171,-80.8329166666667,11-04-05,"04:08:00 AM",0,2033.16,2378.65,NA,8.08979719297145,358.801758605667,3.85443421504369,NA,"",36.149,25.202,"12","Permanent","Single",10170,1179,"11",517,"Walton Smith","04/05/11","04:08:00 AM","12:00:00 AM",2014.57,"SOMMA",2368.6,NA,2011-04-05 04:08:00,2011-04-04 23:08:00,2011-04-04,"23:08:00","Apr","April","2011-04",4,23.1333333333333,"Spring","Dry",-80.83166667,24.71333333,"Offshore","MK","MK_6","T2","Normal",36.149,2369.35491356534,2025.21499004246,2130.95872465201,1796.28929350024,2377.68209307234,2032.23437677222,2011-04-04
